Entity,Code,Year,2024,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988,1987,1986,1985,1984,1983,1982,1981,1980,1979,1978,1977,1976,1975,1974,1973,1972,1971,1970,1969,1968,1967,1966,1965,1964,1963,1962,1961,1960,1959,1958,1957,1956,1955,1954,1953,1952,1951,1950
Haiti,HTI,2,-0.05473137,0.42998695,-0.004173279,0.6443138,1.0175705,0.79159355,-0.09856033,0.30270004,0.32606506,0.021785736,0.84791565,0.38160133,0.18810463,0.09110832,0.7461109,-0.8816204,0.1353035,0.9137058,-0.100631714,-1.5530224,0.019926071,0.66742325,0.02627182,-0.07242775,-0.7834759,-1.2641201,-0.041103363,0.017896652,-0.62565804,-0.39376068,-0.1497879,-0.942358,0.33343315,0.07805061,0.15524292,-0.75531197,0.072696686,-0.04408264,-1.0164051,-0.35237694,-0.04175186,-0.21378326,-0.74682426,-0.8087368,-0.6600399,-0.5974293,-0.994051,0.16288948,-1.5940266,-0.65525246,-0.88666534,-0.94386864,-0.716032,-0.7413902,-0.67754364,-1.2017746,-1.6220207,-0.6312237,-0.39739037,-0.80926514,0.027832031,-0.4576683,-0.88946533,-0.2010727,-0.11011696,0.4762249,-1.6940346,-0.5721226,-1.2071056,-1.5535965,-1.5326138,-0.47730255,-0.64172363,-2.2433643,-1.4571953
Haiti,HTI,3,,0.6002426,0.5821476,0.043800354,-0.006875992,0.49933815,-0.03486252,-0.0673542,0.89552116,0.41870308,0.54602623,-0.00036621094,-0.09701538,-0.42495728,0.9380398,-1.4637985,-0.08157539,0.25841522,-0.037740707,1.1729832,-0.31928444,0.8692665,0.11465263,-0.008457184,-0.94210434,-0.69919395,0.28896904,0.04194832,-0.64762115,-1.0244141,-0.48669624,-0.39449883,0.44517136,0.24774551,-0.20884132,-1.1603928,0.30355453,-0.0011634827,-0.4938259,-0.5056114,-0.2408886,0.12631798,-0.23822403,-0.4242878,-0.15587807,-1.3453579,-0.14183807,0.2631569,-1.4433155,-0.4421959,-1.0796356,0.2408638,-1.3437138,-0.5985775,-0.089401245,0.51634216,-1.4206314,-1.1160164,-0.112695694,0.03513336,0.3776207,0.0075206757,-0.8092594,-0.38121414,-0.8844681,0.9256363,0.6337757,-0.624815,-0.73568153,-1.0558186,-0.41280746,-0.3072815,0.20471573,-1.6435719,-0.52096176
Haiti,HTI,4,,0.39986992,-0.0671463,0.14179802,1.4832039,0.49728394,0.25945473,-0.04663086,0.41380882,0.67531776,0.67063713,0.7551174,-0.5719795,0.219738,0.5261364,-0.22476196,-0.44670296,0.09072876,-0.5803356,0.63402367,-0.34191704,-0.2820549,-0.5746498,-0.5579605,-0.115076065,-0.067150116,0.16172028,-0.06750679,-0.65683365,0.055921555,-0.41373825,-0.77706146,-0.33860588,-0.38012695,-0.3162899,-0.6685848,0.011749268,0.22175026,-0.92967224,-0.89723206,0.03553772,-0.5968952,-0.5737915,-0.56194115,-0.28538322,-0.6966362,-0.9781437,-0.55007744,-1.7322197,-0.30987358,-0.9648514,-0.09992027,-0.6291199,-1.501318,0.289196,0.36862564,-1.6395912,-1.3475018,-0.41557693,-0.6326523,-0.65808487,-0.91773415,-0.676033,-0.5027256,-0.7107105,-0.06459236,1.0221195,-0.44430733,-0.5128002,-1.3805542,-0.7822304,0.07328224,-0.6979141,-0.06306076,-1.6186409
Haiti,HTI,5,,0.8157215,0.49052238,0.4164467,1.226614,0.47585487,0.31665993,0.22015762,0.3253746,0.8320427,-0.25716782,0.05007744,0.008981705,-0.26016045,0.8123207,-0.5620861,-0.018167496,0.25896072,0.11288643,0.17668724,-0.15356255,0.599926,0.11370659,-0.4589653,-0.536314,-0.41173172,0.4224701,0.34838676,-0.6062927,-0.108579636,-0.41799164,-0.9002285,-1.2428074,-0.36709595,0.59739494,-0.6129627,0.06433678,-0.35625648,-0.6973038,-0.5692768,-0.23714256,-0.20341682,-1.2231464,-0.49220848,-0.050977707,-0.8490524,-0.19591522,-0.93533707,-0.5944252,-0.7694702,-1.0203781,-0.18616104,-0.76148415,-0.75826645,-0.5924225,0.15769005,-0.2512169,-0.20239449,-0.66682816,-1.6052876,-0.28712463,-1.1163654,-1.4628162,-0.5378189,-0.29084015,-0.5076542,0.17292213,-0.30451965,-0.75624657,-1.0290546,-0.50460243,-0.82905006,0.06987953,-0.7936802,-1.401926
Haiti,HTI,6,,1.0442753,0.17936897,-0.18240166,0.79068184,0.2926159,0.38370514,0.29637337,0.11099434,0.5846405,0.39099312,0.024173737,0.30636406,-0.036247253,0.24697876,-0.52573586,-0.34261513,0.20553589,-0.16961479,-0.07830238,-0.027381897,-0.26302147,-0.5516491,-0.12129974,-0.072221756,-0.8605232,0.7784996,0.14510727,-0.7964115,0.048713684,-0.16712952,-0.37734985,-0.14702797,-0.06881714,0.16997528,-0.44114113,-0.025247574,-0.22753334,-0.90351486,-0.13342476,-0.86966705,-0.00639534,-0.6837616,-0.9297352,0.006839752,-0.77137375,-0.6212826,-0.43073082,-1.1974621,-0.67668724,-1.1772823,-0.9963341,-0.78505707,-0.9346142,-0.4061966,0.012573242,-0.77692986,-0.780283,-0.7147465,-1.2860069,-1.0127811,-0.7503414,-0.9212189,-0.7753849,-0.7499542,-0.2733612,-0.30965614,-0.87163544,-1.1903725,-1.3674316,-0.9612026,-1.0056458,-0.2461605,-0.6084442,-1.184721
Haiti,HTI,7,,1.3670521,-0.027593613,0.006439209,0.7098217,0.44550133,0.4143448,0.1638031,0.27399254,0.7244644,0.58691216,-0.22789955,0.033363342,-0.47436714,-0.022493362,0.1418972,0.015165329,0.13414192,-0.27772522,-0.11136055,-0.62031364,-0.23291397,-0.04774666,-0.2702675,0.14782333,-0.79470634,0.45205498,0.5228462,-0.66204834,-0.22032166,-0.29915428,-0.46938896,-0.115213394,0.0797863,-0.009168625,-0.24821281,-0.3676281,0.12701416,-0.2417984,-0.3758316,-0.80525017,-0.09959793,-0.9160042,-1.0500717,-0.21039772,-0.6361942,-0.8704243,-0.7204437,-0.7701912,-1.1250095,-0.92263603,-0.89328575,-0.6376343,-1.1193409,-0.38523293,0.005109787,-0.80488396,-0.52648926,-0.8299656,-0.5062313,-0.8341255,-0.6709633,-0.19737053,-0.85811234,-0.7582092,-0.3850727,-0.010713577,-0.113817215,-0.7548771,-1.445076,-0.9979267,-0.9491997,-0.7445259,-0.8167896,-1.3215466
Haiti,HTI,8,,0.97512054,0.075876236,0.093774796,0.75206566,0.72569275,0.3897152,0.43981934,0.24168968,0.89149666,0.15791893,0.07191467,-0.2965088,-0.20293808,0.10088539,-0.011983871,-0.10489464,-0.15571404,-0.23443985,-0.26475716,-0.05611229,-0.41944313,-0.3103733,0.30713654,0.039733887,-0.3089466,0.25639153,0.28152657,-0.7650204,-0.63108635,-0.32385826,-0.1630745,-0.36816788,-0.038633347,0.53263855,-0.2348671,-0.7197647,0.29530907,-0.31435013,-0.6161728,-0.56090164,-0.3772316,-0.6306267,-0.8834324,-0.63633347,-0.87716675,-0.80753136,-0.66874695,-0.9755821,-0.8058243,-0.7078781,-1.1406193,-1.0544624,-1.3575878,-0.4554863,-0.24868202,-0.78616333,-0.5481434,-0.5376053,-0.7607136,-0.75650406,-0.70837975,-0.40787125,-0.66576767,-0.98747253,-0.6645241,-0.08744812,-0.12557411,-0.66194534,-1.0795231,-0.85808563,-0.4399929,-0.50465775,-0.4995861,-1.0551586
Haiti,HTI,9,,1.2414913,0.25317574,0.33989143,0.37879372,0.3443432,0.28072357,0.47214127,0.62841415,0.9627857,0.04478836,0.033493042,-0.0039043427,0.009267807,-0.033023834,0.38452148,-0.37586784,-0.09140015,0.35604095,0.24307632,-0.48828125,-0.23821068,-0.2565937,0.00059890747,-0.43735313,-0.4228058,-0.24888611,0.551466,-0.45308495,-0.301939,-0.30706596,-0.54551125,-0.7182236,0.23168182,0.16650009,-0.16696548,-0.5839634,0.147789,-0.2766285,-0.57912636,-0.9600544,-0.011247635,-0.45897293,-0.4491577,-0.45484543,-1.115757,-0.73826027,-0.36284828,-0.5718365,-0.99407196,-1.3004856,-0.78413963,-0.76317596,-0.95738983,-0.8780117,-0.3178749,-0.3867283,-0.43314743,-0.22252274,-0.46291733,-0.8320732,-0.6585846,-0.3920498,-0.9923935,-0.7189503,-0.23193169,0.18570137,-0.23952484,-0.45277786,-0.94112587,-0.64972305,-0.36885452,-0.67653084,-0.28726196,-0.82260704
Haiti,HTI,10,,1.2401657,0.32224083,0.30064964,0.8976841,0.3439541,-0.25988007,0.5577049,0.08151817,0.9010334,0.5405903,0.21037674,-0.026485443,0.0030879974,0.18408012,0.68089485,0.011068344,-0.3350811,0.6222153,-0.28286552,-0.31130028,-0.27175903,0.034578323,0.101680756,-0.61878395,-0.29238892,-0.24295807,-0.15639305,-0.4728756,-0.48732948,-0.8420639,0.037046432,-0.44244957,-0.16490746,-0.40870476,-0.14768028,-0.46093178,-0.14945793,-0.36620522,-0.5984764,-1.0201035,-0.3321247,-0.50037766,-0.86994934,-0.1315918,-0.47047615,-0.59256554,-0.3741722,-0.65516853,-0.7447777,-1.2585087,-0.78203773,-0.8220978,-1.1891251,-0.6213112,-0.23860168,0.027393341,-0.24224281,-0.87596893,-0.013683319,-0.80335236,-1.2258091,-0.4992466,-1.2708092,-0.7258835,-0.25357056,-0.102817535,-0.6418705,-0.76680756,-1.0422592,-1.6395035,-0.79699326,0.07361221,-0.1975193,-0.97558403
Haiti,HTI,11,,1.4318104,0.6408615,0.6679802,0.34545708,0.4174385,0.56188965,0.35691833,-0.11363411,0.9453373,0.28928757,0.39125824,-0.118104935,-0.1277504,-0.8375015,0.6097164,-0.47169876,-0.19863701,0.4264393,0.19105339,-0.84233856,-0.15471458,0.77435684,-0.8612461,-0.5611286,-0.89107704,-0.15675926,0.90514565,-0.7002106,-0.16171074,-0.13482666,0.18766022,-0.18613815,0.11552811,-0.22568321,0.3420906,-0.17482185,0.36156082,0.114292145,-0.36167717,-0.82019615,-0.12387657,-0.6500759,-0.5801754,0.25460243,-0.74163055,-0.430233,-0.24039268,0.32775116,-0.83419037,-0.9340286,-0.84840775,-0.07666969,-1.2101479,-0.8563938,-0.40968895,-0.14118004,-0.52270126,-1.8828049,-0.76127815,-0.832695,-1.2148209,-1.1564674,-1.7865734,-0.5592022,-0.8019161,0.3142681,-0.14726257,-1.2685032,-0.6625881,-1.2738152,-0.27368355,-0.83234596,-0.1390419,-1.3658962
Haiti,HTI,12,,0.73145676,-0.124010086,0.6956234,0.04618454,0.938364,0.7768345,0.45188904,0.66213226,1.1070042,0.1046772,0.42305565,-0.09214592,-0.25870323,-1.6330147,1.1052284,-0.69010353,-0.24261093,0.8525982,-0.03661728,-0.21826363,-0.48980904,0.51532555,0.11556053,0.33291435,-1.7230015,0.11029816,1.1740551,-1.748888,0.028541565,-0.31707573,-0.12340355,-0.6976414,-0.4733467,-0.52226067,0.0772419,-0.50907135,0.334877,0.2544136,-0.4548378,-0.98418236,0.29828072,-1.2671738,-0.6106758,-0.7581501,-1.0960579,-0.1939907,0.004486084,0.027421951,-2.276083,-1.0871029,-1.8413887,-0.23853493,-1.181387,-0.42118073,-0.59189224,-0.82426834,-0.77350426,-1.6251736,-0.9308052,-1.6308842,-0.34929466,-0.72995377,-1.0406933,-1.7203484,-0.52703476,0.44327736,-0.6265774,-0.8864517,-0.96398354,-1.8074188,-0.23762703,-1.510891,-0.5136204,-1.3070374
Heard Island and McDonald Islands,HMD,1,0.07883811,0.3017385,-0.43947244,-0.0045359135,0.31263328,0.26731467,0.49204612,0.25281882,0.18394065,-0.44310403,-0.6732676,0.49927855,0.47028732,-0.017200708,0.086070776,-0.22020364,-0.04439187,-0.089710474,-0.28181863,-0.4503672,0.3796804,0.20206809,0.015392065,-0.12956643,-0.23286843,-0.12596536,0.24918723,0.45942283,-0.5609019,-0.4503672,0.09696555,-0.38512063,0.109660864,0.028087378,-0.47392678,-0.82732034,-0.14952493,-0.34886575,-0.4666636,-0.6025889,-0.56273293,0.3434255,0.009959936,-0.30717874,0.20206809,0.3434255,-0.00090432167,-0.7222178,-0.33980203,-0.29631448,-0.81102395,-0.3380015,-0.78200173,-0.4050486,0.011790991,-0.107837915,-0.47209573,-0.39961648,-0.3053782,-0.4539683,-0.42680764,-0.44493508,-0.16218972,-0.59715676,-0.12956643,0.12415671,-0.4086802,-0.5699656,-0.82368875,-0.54640603,-0.1730845,-0.04439187,-0.39781594,0.5772207,-0.7149546
Heard Island and McDonald Islands,HMD,2,0.35039258,0.3558247,-0.21143603,0.23802686,0.53160596,0.37395215,1.0336201,0.801656,0.060414553,-0.5521648,-0.021158934,0.2108357,0.41560864,0.06584692,-0.053751707,0.24889135,-0.14255786,-0.18061328,-0.28391528,-0.26941943,-0.24769092,-0.050150633,0.3648882,0.047719,-0.12989306,-0.24042773,0.04591894,0.5551655,-1.2408245,-0.5195415,-0.09363818,0.14195752,-0.41440845,-0.4579265,-0.11719775,-0.2712505,-0.20057178,-0.2966106,-0.6155803,-0.09726977,-0.43433642,0.38481617,0.60228467,0.13289404,0.61498,0.1528523,-0.14255786,-0.7642009,-0.42347217,-0.3382976,-0.28211474,-0.354594,-0.55396533,-0.48508716,-0.41440845,-0.07551074,-0.11356616,-0.17518115,0.16188526,-0.6898906,-0.6645,-0.44340014,-0.46515918,-0.48508716,-0.068278074,-0.082773924,-0.22593188,-0.72068286,-1.0034282,-0.15162158,-0.24769092,-0.3636577,0.0060322285,-0.41440845,-0.7623699
Heard Island and McDonald Islands,HMD,3,,0.4738505,-0.6080892,-0.9179952,0.4738505,0.5735512,1.0574381,0.38144326,0.18933487,-0.0915792,0.19656777,0.49560952,0.36694765,-0.39605308,-0.12600303,-0.02453208,-0.069820166,-0.6860311,-0.24743247,-0.4304769,0.43216372,0.3234291,-0.25832725,-0.060786963,-0.37066245,-0.0625875,0.29443765,0.6061442,-0.59722495,-0.5446737,-0.7983968,-0.58996177,-0.6697042,0.6333356,-0.20394492,-0.2238729,-0.60988975,-0.07528281,-0.3761251,-0.5446737,-0.70052695,0.87982583,0.91788125,0.19293618,-0.7150228,0.2473185,-0.66247153,-0.13146567,-0.2528646,-0.39062095,-0.92342734,-0.16045737,-0.76214194,-0.5301473,-0.21117759,-0.4794271,-0.31994224,-0.12420249,-0.34710288,-0.6986959,-0.82012534,-0.71319175,-0.33806968,0.053410053,0.34155703,-0.7983968,-0.17312217,-0.3235433,-0.6606405,-0.43590903,-0.3561666,-0.8255575,-0.47216392,-0.3561666,-1.262325
Heard Island and McDonald Islands,HMD,4,,0.8083,0.28635764,0.061626196,0.2645986,0.18848777,0.44944358,0.425884,0.5727041,-0.26097512,-0.06523538,0.28995872,0.4621389,-0.16490579,-0.17216897,0.021739721,-0.21565652,-0.59264016,0.19935203,-0.32078958,0.37696433,-0.17036843,-0.28996682,-0.05800271,-0.34614968,-0.19572854,0.9822805,0.43677878,-0.73216665,0.24830222,-0.8336681,-0.43132424,-0.029011011,-0.03987527,-0.74849343,-0.45671487,-0.193928,0.36970115,-0.13954568,-0.06523538,-0.26640725,0.38602805,0.98044944,-0.10512185,0.4041555,-0.079731226,-0.11235452,-0.15767312,0.15043235,-0.42769265,-0.9079783,-0.8662914,-0.9877207,0.17579246,-0.24827981,-0.021747828,0.047130346,0.014507055,-0.4168284,-0.41139627,-0.30629373,-0.34614968,-0.193928,0.0869863,0.1612966,-0.86446023,-0.18303323,-0.6324961,-0.2809031,-0.5201304,-0.26640725,-0.20299172,-0.30083108,-0.39506936,-0.9568981
Heard Island and McDonald Islands,HMD,5,,1.1501526,0.102636814,0.4379028,0.47235715,0.3545593,-0.12572634,0.28931272,-0.45192873,0.81488645,-0.752771,-0.03692019,0.5412048,-0.044152737,0.5085815,-1.2203614,-0.18007815,-0.34862673,0.2929443,-0.1619507,0.11893308,-0.25982058,-0.7056519,-0.34139407,0.3056091,0.34729612,-0.11483157,0.878302,-0.7400757,-0.011529565,-0.29427493,0.5194763,0.29474485,0.051885962,-0.35769045,0.16968393,-0.5081116,-0.05141604,-0.7092835,0.059149027,-0.038720727,-0.62590945,0.2965454,0.56296384,0.280249,0.31467283,0.20773923,0.19324327,-0.29064333,-1.3091675,-0.8488403,-0.41930544,-0.45919192,-0.9919983,-0.10396731,0.69888914,0.015661597,-0.39211428,-0.3105713,-0.40661013,-0.6241089,-0.23082888,-0.40300906,-0.31963503,0.21680295,-0.9575745,-0.0024658442,-0.35042727,-0.16738284,-0.4501282,-0.7817627,-0.53167117,-0.36132205,0.24762571,-0.77453005
Heard Island and McDonald Islands,HMD,6,,1.0739095,-0.03522134,0.5030477,-0.05878091,1.0938375,0.3254354,0.6933247,0.67156565,-0.5861552,0.16411948,-0.29257607,0.54653525,-0.1947062,0.053584814,-0.031589746,-0.60971475,-1.26215,-0.06241244,-0.14215493,0.017329931,0.59185386,0.13152671,-0.7637675,-0.20557046,-0.72571206,0.19857383,0.048152685,-0.055149317,0.15508628,-0.41400552,0.39068198,0.09890342,0.22393394,-0.2128337,-0.15481973,-0.6042826,-0.27624917,0.051784277,-0.5698588,-0.66772866,-0.09503585,0.3707235,0.7585715,0.83831394,-0.21463418,-0.52637124,-0.1657145,-1.2440226,-1.3708842,-0.35782266,-0.2653849,-0.57709146,-0.3596232,0.19494224,-0.558964,-0.051517725,-0.68765664,-0.6242106,-0.34875894,-0.6206095,-0.7021525,-0.8417094,-0.32880044,-0.49918008,-0.4339335,-0.01529336,-0.79459023,-0.38681436,-0.9576762,-0.61697793,-1.0900004,-0.26718545,0.5320394,-1.2766459
Heard Island and McDonald Islands,HMD,7,,0.32892048,0.028078198,0.63339436,0.00815022,0.1766988,0.080659986,1.0629293,0.67871296,-0.002714038,-0.25643718,0.2673055,0.5881063,0.36154377,0.3815022,-0.5953349,-0.008146167,0.05163777,-0.3724345,-0.5464152,0.24194539,0.06976521,-0.07159224,-0.6986369,-0.116910815,-0.69683635,0.84726155,-0.3760661,-0.66058147,0.11328328,-0.12777507,-0.35793865,-0.01540935,-0.026273608,-0.17126262,0.4902364,0.16040242,0.15677083,0.33438313,0.18939412,-0.18758953,0.18396199,-0.051664233,-0.03353679,-0.45217693,0.5536519,0.026277661,-0.5210246,-0.8381938,-0.68957317,-0.52648723,-0.4340495,-0.08971965,-0.31805217,0.40686238,0.48480427,0.2800008,-0.22924602,-0.8055705,-0.83276165,-1.5268838,-0.0806559,-0.50652874,-0.29632366,-0.12777507,-0.81283367,0.07519734,-0.051664233,-0.43948162,-0.47030437,-0.6207255,-0.47030437,-0.30355632,0.67871296,-0.56091106
Heard Island and McDonald Islands,HMD,8,,0.6365886,0.5169902,0.10378215,0.18715617,0.35570475,0.9048381,1.3887248,-0.010384113,0.54418135,-1.7538533,-0.22788289,0.5042949,0.029471844,0.3702006,0.25240278,-0.050270587,-0.63382775,-1.6396565,-0.21518758,-0.010384113,1.006309,0.28682658,0.33574626,-0.47434285,-0.91654253,-0.08289388,0.37926432,-0.26773885,-0.74799395,0.4644389,-0.5776448,0.08385417,0.51518965,0.46260783,-0.24417928,0.036735028,0.8939433,-0.91654253,0.1925883,-0.15720418,-0.38010457,0.08385417,0.12190959,-0.47071126,0.7000346,0.22521159,-0.20612386,-0.49427083,-0.08289388,-0.77701616,0.085654706,-0.2659383,0.06209512,0.34844157,-0.10102132,0.7707132,-0.24417928,0.2741313,-0.24601033,0.13820598,-1.4982991,-0.88755083,0.41368815,-0.06839803,-0.72626543,0.13820598,-0.57041216,-0.043007404,-1.6034322,-0.17713216,-0.23148397,0.2922587,0.18715617,-0.6229635
Heard Island and McDonald Islands,HMD,9,,0.18255919,0.27499694,0.36560363,0.07745666,-0.38470155,0.68094176,0.8966095,0.87668157,-0.21432191,-1.1657989,-0.25240785,0.15536803,0.25867003,0.03940124,0.24780577,0.94552916,-0.6801117,-0.062100224,-0.047604375,-0.05486756,0.87668157,-0.09652405,0.25503844,-0.40462953,-0.44268495,0.03940124,-0.33575135,-0.85226136,-0.123715214,-0.47530824,-0.018612675,0.36560363,-0.103787236,0.057498164,-0.6837128,-0.22521669,-0.18533021,0.4090912,-0.20165712,0.23694152,-0.4698761,0.4960968,-0.009548955,-0.39013368,0.6936371,0.5468475,0.5305206,-0.95556337,-0.40826112,-0.22884828,-0.48800358,0.2242462,-0.3375824,-0.20165712,0.3819,-0.23971254,-0.6891754,0.014010616,-0.7344635,-0.06753235,-0.84319764,-0.52062684,-0.90664375,-0.32668763,0.0031463578,-0.19622499,-1.397763,-1.2799652,-0.55325013,-0.7453583,-0.8051422,-0.07296448,-0.20528871,-0.8903167
Heard Island and McDonald Islands,HMD,10,,0.7186941,0.70419824,0.26743063,0.23117575,0.5574086,-0.24544778,0.5537771,0.611791,-0.5988413,-0.8326365,-0.18746439,0.57553613,-0.1965281,0.042699188,-0.02071634,0.28555807,0.15146384,-0.13671365,0.026402801,-0.093226105,0.11700949,-0.03521219,0.32544455,-0.21462503,-0.11315408,0.13513693,0.095280945,0.11700949,-0.17113748,-0.4357554,0.035466522,-0.08233133,-0.4973704,0.33810934,-0.4484202,-0.51003516,0.22394308,-0.11132303,-0.2798716,-0.29256693,-0.33788553,-0.08053079,-0.834437,0.39972433,-0.05877176,0.100713134,0.07715353,-0.44298807,0.37979636,-0.54265845,-0.30163065,0.16776022,-0.61333716,-0.3487498,-0.61696875,-0.17840067,-0.7257029,-0.18746439,-0.36504617,-0.35238138,-0.8036448,-0.24724832,-0.33788553,-0.5354258,-0.49917093,-0.42486063,-0.52999365,-0.42849222,-0.3124949,-0.36504617,-0.8670603,-0.5118662,-0.62423193,-0.40856424
Heard Island and McDonald Islands,HMD,11,,0.8079946,0.60862327,0.57963145,0.13380027,0.3458364,0.54883933,0.15735984,0.5886954,-0.2431528,-0.7523997,0.14469504,0.025066137,0.31504416,0.47632957,-0.23408914,0.42197776,-0.40443826,0.16279197,-0.30839944,-0.092731714,0.083049536,0.17728782,0.4201467,-0.77959085,0.03776145,0.09937644,-0.33919168,-0.351887,-0.351887,-0.46605325,-0.116291285,0.46366477,-0.16160989,-0.3029673,-0.069172144,0.09394431,0.40201926,0.03776145,-0.81764627,-0.4062693,0.3875234,0.3657949,0.42197776,-0.35915017,0.37485862,0.13743186,0.16642356,-0.2431528,-0.31019998,-0.82127786,-0.6092417,-0.3065989,-0.101795435,-0.6128733,-0.26491195,-0.35008645,-0.47331643,-0.5548594,0.26066184,-0.68535256,-0.1652109,-0.27757668,-0.17610568,-0.06737161,-0.16160989,-0.22322488,-0.89195657,-0.558491,-0.6128733,-0.9082835,-0.35371804,-0.51500344,-0.67265725,-1.0369456
Heard Island and McDonald Islands,HMD,12,,0.61405945,0.39842224,0.10661316,0.48539734,0.17185974,-0.09815979,0.8152313,0.48719788,-0.27033997,-0.07096863,0.15736389,0.06312561,0.24797058,0.431015,-0.0057525635,0.17729187,0.2642975,-0.38450634,-0.3464508,-0.3917694,-0.023849487,0.037765503,0.6575775,-0.39720166,-0.2721405,-0.22502136,0.09938049,0.2316742,-0.19059753,-0.6436615,-0.21958911,-0.2685089,-0.518631,-0.24134815,-0.3101958,-0.07823181,0.19361877,0.5053253,-0.27757263,0.14286804,-0.3410188,-0.07279968,0.37846375,-0.04017639,-0.18333447,-0.37727344,-0.48057556,-1.1239471,-0.5729828,-0.6799164,-0.39720166,-0.69984436,0.17729187,-0.50413513,-0.0129852295,-0.46244812,-0.34825134,-0.08909607,-0.0365448,-0.5766144,-0.3754424,0.08488464,-0.090927124,-0.0075531006,0.11930847,0.02507019,-0.76872253,-0.48780823,-0.70710754,-0.8339691,-0.2050935,-0.2630769,-0.63822937,0.09031677
Honduras,HND,1,1.6906261,0.7040882,0.6512184,0.8406334,0.9399853,0.32512093,-0.73661804,0.3619671,0.65065765,0.15324402,-0.318388,0.43315506,0.20709229,0.38030434,-0.11819458,-0.13375473,-0.02204895,0.7940464,-0.042016983,-0.43659973,-0.014045715,-0.75408936,0.12284851,-1.1441612,-1.19697,-0.39366722,0.9858036,-0.32029152,-0.8720703,0.4247532,-0.18104172,0.23010063,0.17615128,0.4987316,0.45967102,0.11957741,0.03964615,-1.1910763,-0.87615013,-0.9518051,-0.7925415,0.18394852,0.3962803,-1.502945,0.55893135,0.1715908,-0.55088997,-0.81596756,-1.586525,-0.29489136,-0.1393795,0.006904602,0.13555145,-0.40598488,-0.86458397,-0.35199738,-0.67570496,-0.50125694,-0.23388672,-1.1657429,-0.492918,-0.6642895,-1.0131416,-0.82888794,-0.78590584,-0.77001953,-1.0451775,-1.0551109,-2.5247307,-1.0777855,-0.28896332,-0.99028206,-0.42247772,-1.3045807,-1.4803982
Honduras,HND,2,0.50909233,0.70581627,0.19051552,0.5176468,0.9881973,1.1058388,0.007867813,0.7540016,-0.564806,-0.391407,0.42320442,0.72787666,0.17494583,0.24307251,0.6527996,-0.8668194,0.1934433,0.29771423,-0.6612587,-0.1388359,0.24197769,0.5285721,-0.1678791,-0.37757492,-1.460186,-0.96588326,1.1444321,-0.3577156,-0.68769646,-0.20804214,-0.20764923,0.12403488,-0.13270187,-0.4195404,-0.04689026,-1.2704105,-0.23043251,-0.37563705,-0.047847748,-0.7012634,-0.48237228,0.031921387,0.11477661,-0.63442993,-0.32292175,-0.24742508,-0.83880424,-0.4634514,-2.199461,-0.43346786,-1.1215706,-0.69527245,-0.74238396,-0.6074352,-2.1779633,-0.16814423,-1.757494,-0.9146538,-0.32149887,-0.2944603,-0.01023674,-0.87052536,-0.76729393,-0.92432404,-0.6318817,-1.0016441,-1.540844,-1.3097954,-1.0095577,-1.3321419,-1.1690121,-0.4296646,-0.54795074,-2.512146,-1.8635807
Honduras,HND,3,,0.9587288,0.54776573,-0.018367767,0.58112144,0.34954834,0.24430275,-0.3193283,1.2037201,0.17858505,0.8405609,-0.58602333,-0.12592125,-0.29871178,-0.06763458,-1.125948,-0.35830498,-0.30020714,-0.1569233,1.7525215,-0.6124382,1.3054352,-0.127882,-0.9004841,-0.4166813,-0.9230156,0.19338226,-0.13128853,-1.1862335,0.24510002,-0.008398056,-0.16843224,0.39286423,0.5267277,-0.59441376,-1.1148033,-0.30508423,0.3913002,-1.2212276,-0.08718872,-0.33467484,0.56435204,0.16340446,0.37084007,0.117528915,-0.20789528,-0.44958687,0.39822388,-0.74689484,-0.015432358,-0.65358925,1.2647533,-0.36343384,-0.7432461,-0.09266281,0.6383991,-1.5672855,-1.2315998,-1.0605221,-0.5334282,0.67962265,-0.51153374,-0.12521362,-0.47579575,-1.3018551,-0.7675991,0.68776894,-0.5532856,-1.1927109,-1.3602638,0.1045742,-0.2846279,0.7806988,-1.2522011,-1.1359463
Honduras,HND,4,,0.5840759,0.18688393,0.05265236,1.5847588,0.3407879,-0.32507515,0.23434258,0.91397667,0.57919693,0.5258541,0.4792061,-0.5907326,0.058582306,0.15731812,-0.03882408,-0.6378479,-0.049365997,-0.3562584,0.55478096,-0.7557564,-0.4386139,-0.7519264,-0.88576317,-0.94098854,-0.318388,0.6207943,0.21583366,-0.3056717,0.3358059,-0.359869,0.09155655,-0.3768959,0.4391594,-0.40855217,-0.68300056,-0.012968063,-1.5075417,-1.4393787,-1.1384449,-0.05861473,0.21206665,0.18221283,-1.3817139,-0.5939102,-0.3478508,-0.6079407,-1.2875481,-1.7474365,-0.4647751,-1.0833149,0.46798897,-0.4411564,-1.8062782,-0.07869911,0.47558403,-1.3212585,-1.585495,-0.3252449,-0.56217766,0.1375866,-1.4334736,-1.113718,-0.1539402,-1.9220543,-1.3152046,0.2555523,-1.0344162,-0.4838848,-0.58612823,-1.3164997,0.87672424,-0.95578,-0.55078316,-2.2101288
